job_id,skill,type,bloom,confidence_score,confidence_tier,verification_level,is_verified,semantic_density,context_agreement,source,source_file,review_id,human_valid,human_type,human_bloom,human_notes,reviewer_id,job_text
in-82d408739dfe7d58,provide systems engineering,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.25,BERT+LLM,verified_skills.csv,skill_8e5f89469090,,,,,,"Arcata is a technical services company supporting our nation's defense and maintaining our country's leadership in science, aeronautics, and space.
Our greatest strength is our people.
Together, the hard work of our staff and team members supports critical operations that make a difference and advance human achievement. Job Title: Field Service Engineer Location: Fairbanks, AK Department: Alaska Range Combat Training Integrated Communications and Support (ARCTICS) Contract Overview: The Field Se"
in-99a1209e1bfd6574,execute product transfers,Hard,Apply,0.834,High,Verified_HIGH,True,0.84,0.98,BERT+LLM,verified_skills.csv,skill_c2d409226787,,,,,,"The Cosmetic Counter Manager drives personal and team results within an assigned brand, demonstrating a passion for building personalized client relationships and sharing a genuine enthusiasm for cosmetic, beauty, and fragrance trends.
This role utilizes engaging selling behaviors and strategies to enhance customer experience, while executing promotions, special events, and customer outreach initiatives.
The Cosmetic Counter Manager possesses a competitive drive and entrepreneurial confidence to"
in-f074e2dee53551eb,design systems,Hard,Create,1.0,Very High,Verified_HIGH,True,0.82,1.21,BERT+LLM,verified_skills.csv,skill_95698019daff,,,,,,"SGI is fearless in creating IP and boldly partners with renowned brands to develop a wide range of world -class, immersive titles and interactive experiences that resonate with strategy gamers worldwide and entertain millions of casual players every day. Job Overview: As a Senior Game Designer with Smoking Gun Interactive (SGI), you’re a talented, passionate individual with industry experience in game design for mobile products.
You have hands -on experience designing systems, balancing gameplay"
in-2c0556e69a0114b9,maintain a repository of maintenance reference,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.8,1.27,BERT+LLM,verified_skills.csv,skill_4e41d61bef1f,,,,,,"DESCRIPTION --------------- Application deadline: Dec 1, 2025 Amazon is searching for an innovative and solution oriented Technical Support Engineer to be part of our global initiative of developing and delivering the next generation of world -class automation systems for grocery applications.
The Technical Support Engineer will be part of a new product/technology support team responsible for maintaining and improving our fleet of automation systems.
The majority of the responsibilities will be "
in-8393796e4e09484b,apply creative problem-solving,Soft,,0.902,Very High,Verified_HIGH,True,0.84,1.28,BERT+LLM,verified_skills.csv,skill_50655d59a4ea,,,,,,"At CGI, you’ll help shape the future of cyber defence by engineering the modern platforms.
This role gives you the opportunity to build cloud -native, containerised solutions that strengthen national security while driving meaningful technical innovation.
You’ll work at the heart of a collaborative engineering community, enhancing reliability, scalability, and automation across complex environments.
Here, you can take real ownership of high -impact solutions, bring creative thinking to modern de"
in-558ae189d27d902f,translate business needs into functional requirements,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.84,1.21,BERT+LLM,verified_skills.csv,skill_ce4da49e7dc3,,,,,,"Required Position --------------------- Full -time Term Appointment until November 30, 2026 Responsibilities -------------------- Reporting to the Director, Talent Management and Service, the Functional HR Business Analyst is a key role in supporting the HR Transformation Program by enhancing streamlined HR processes, improving operational efficiency, and ensuring that systems and workflows effectively support HR's strategic objectives.
As a key liaison between HR and other stakeholders (includi"
in-4965b593565b5399,work independently and collaboratively across multidisciplinary teams,Soft,,1.0,Very High,Verified_HIGH,True,0.89,1.2,BERT+LLM,verified_skills.csv,skill_ce348dd0738e,,,,,,"Systems Engineer ==================== Location: Abbotsford, VIC, AU, 3067 Onsite or Hybrid: Hybrid Header ---------- Systems Engineer Career development opportunities Competitive rewards and benefits Flexible working options Your Role ------------- About the Role As a Systems Engineer at Babcock, you’ll be a key member of an integrated product team driving the design, delivery, acceptance, and sustainment of software subsystems for the Enhanced Defence High Frequency Communication System (EDHFCS"
in-9fe82ec7b1797043,oversee production of models and drawings,Soft,,0.823,High,Verified_HIGH,True,0.78,0.93,BERT+LLM,verified_skills.csv,skill_3a2d776f879a,,,,,,"### General Information Job Location Montreal, QC Date Published 24 -Oct -2025 Department Methods & Preconstruction Employment Type Permanent Working Arrangement Hybrid Role Type Full -Time ### Job Description Ready to build your career?
Under the supervision of the Project Manager, the position holder plans and designs temporary structures, oversees the production of models and drawings required for fabrication, and ensures compliance of the works during their installation on the construction s"
in-39ec72f5cbdd1327,create visual presentations,Soft,,1.0,Very High,Verified_HIGH,True,0.87,1.22,BERT+LLM,verified_skills.csv,skill_f3de0a0c4fe7,,,,,,"Summary: We are seeking a highly skilled and versatile Creative Technologist who excels at integrating generative AI into the creative process.
The ideal candidate will be adept at producing 2D concept art, videos, and 3D models/environments, leveraging GenAI tools to push the boundaries of visual storytelling for XR experiences.
This role requires rapid, proactive communication and the ability to grasp and visually communicate big -picture concepts within a collaborative, fast -paced team. Resp"
in-6c9aad0a5984d810,share ideas to enhance customer experience,Soft,,0.837,High,Verified_HIGH,True,0.77,1.18,BERT+LLM,verified_skills.csv,skill_8314501b0054,,,,,,"Acts with a sense of urgency regarding personal and organizational goals and priorities.
Demonstrates discipline and does the right thing, even when it is difficult.
Shows determination and persistence in the face of challenges. Customer -Focus Listens to understand the customer’s perspective and is patient with their frustrations and struggles.
Anticipates customer needs and demonstrates commitment to exceeding their expectations.
Shares ideas on how to enhance the customer experience.
Builds r"
in-1ac868a617911607,"optimise PMax asset groups, signals, and exclusions",Hard,Apply,0.711,Medium High,Verified_HIGH,True,0.79,0.94,BERT+LLM,verified_skills.csv,skill_4c8ba48f7b7d,,,,,,"It is a national, high -velocity, high -intent account with real complexity.
We already have a full internal audit and an initial optimisation roadmap.
Your role is to validate it, refine it, and co -execute its implementation with our internal PPC manager.
This is a strategic + hands -on hybrid role — the goal is to produce tangible improvements within one month with weekly deliverables. Key Responsibilities (Month Scope) 1 .
Strategic Validation & Re -Prioritisation Review our full internal au"
in-100a0892b544c0d0,maintain content databases,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.86,1.2,BERT+LLM,verified_skills.csv,skill_284a5c4e0cea,,,,,,"Bid Coordinator - (187442 )About Us At HDR, we specialise in architecture, engineering, environmental and construction services.
HDR supports a diverse and inclusive work environment as well as equal employment opportunities.
We encourage Aboriginal and Torres Strait Islanders and people of culturally diverse backgrounds to apply.
Above all, we believe that collaboration is the best way forward. The Role To support HDR’s continued commitment to engineering excellence and project delivery, our Bu"
in-8af333b6ee0b9c26,work closely in teams with other associates,Soft,,0.893,High,Verified_HIGH,True,0.75,0.93,BERT+LLM,verified_skills.csv,skill_a99bb6df2bd7,,,,,,"Overview: Certara accelerates medicines using proprietary biosimulation software, technology, and services to transform traditional drug discovery and development.
Its clients include more than 2,000 biopharmaceutical companies, academic institutions and regulatory agencies across 62 countries.
We are the largest Clinical Pharmacology & Pharmacometric organization in the world, which enables us to assure that various career pathways are offered which match the ambition and personal interests of "
in-9bf4d6d9ee1e4a14,execute day-to-day sourcing administrative tasks,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.83,1.21,BERT+LLM,verified_skills.csv,skill_44835523b7e2,,,,,,"Now Brewing – Sr Sourcing Specialist, Traceability | Global Sourcing! #tobeapartner From the beginning, Starbucks set out to be a different kind of company.
One that not only celebrated coffee and the rich tradition, but that also brought a feeling of connection.
We are known for developing extraordinary leaders who share this passion and are guided by their service to others.
This job contributes to Starbucks success by joining a small team that will build a new multi -year enterprise supply ch"
