job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-f9866846b1ea3f63,,deliver seamless integration solutions,Hard,Apply,1.0,Very High,BERT+GPT,0.87,1.29
in-f9866846b1ea3f63,,collaborate with talented analysts,Hard,Evaluate,0.575,Medium Low,BERT (standalone),0.83,0.9
in-f9866846b1ea3f63,,architects,Hard,Create,0.583,Medium Low,BERT (standalone),0.9,0.9
in-f9866846b1ea3f63,,working on projects,Hard,Apply,0.442,Low,BERT (standalone),0.77,0.9
in-5c4160894dd7dad3,,ensure facilities are safeguarded,Hard,Analyze,0.676,Medium,GPT,0.83,0.9
in-5c4160894dd7dad3,,monitor facilities,Hard,Analyze,0.68,Medium,GPT,0.86,0.9
in-5c4160894dd7dad3,,manage access control,Soft,,0.607,Medium,GPT,0.79,0.9
in-5c4160894dd7dad3,,oversee CCTV systems,Soft,,0.606,Medium,GPT,0.78,0.9
in-5c4160894dd7dad3,,manage security staffing,Soft,,0.611,Medium,GPT,0.82,0.9
in-5c4160894dd7dad3,,design security systems,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-5c4160894dd7dad3,,engineer security solutions,Hard,Create,0.679,Medium,GPT,0.85,0.9
in-677163ce33705926,,develop capabilities,Hard,Create,1.0,Very High,BERT+GPT,0.89,1.23
in-677163ce33705926,,apply business knowledge,Hard,Apply,0.744,Medium High,GPT,0.82,0.95
in-677163ce33705926,,enable decision support solutions,Hard,Evaluate,0.797,Medium High,BERT+GPT,0.81,0.95
in-677163ce33705926,,work with team,Soft,,0.689,Medium,GPT,0.72,0.95
in-677163ce33705926,,application of,Hard,Apply,0.449,Low,BERT (standalone),0.8,0.85
in-645a287c1fb3a08c,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-645a287c1fb3a08c,,manage time,Soft,,0.602,Medium,GPT,0.75,0.9
in-645a287c1fb3a08c,,adapt to change,Soft,,0.627,Medium,GPT,0.73,0.9
in-645a287c1fb3a08c,,communicate ideas,Soft,,0.641,Medium,GPT,0.84,0.9
in-63584aa694f2a76d,,run manual tests,Hard,Evaluate,0.651,Medium,GPT,0.74,1.0
in-63584aa694f2a76d,,assess system performance,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.3
in-63584aa694f2a76d,,Run manual tests using approved tools,Hard,Evaluate,0.553,Medium Low,BERT (standalone),0.76,0.9
in-f648cb5ad6e6b9bc,,collaborate with team,Soft,,0.938,Very High,BERT+GPT,0.8,0.99
in-f648cb5ad6e6b9bc,,create learning materials,Hard,Create,0.939,Very High,GPT,0.83,1.25
in-f648cb5ad6e6b9bc,,enhance learning materials,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.27
in-f648cb5ad6e6b9bc,,engage,Hard,Apply,0.461,Low,BERT (standalone),0.78,0.89
in-f648cb5ad6e6b9bc,,create,Hard,Create,0.688,Medium,BERT (standalone),0.78,0.89
in-d27fb4d80121df3a,,analyze business processes,Hard,Analyze,0.678,Medium,GPT,0.84,0.9
in-d27fb4d80121df3a,,simplify digital transactions,Hard,Understand,0.682,Medium,GPT,0.87,0.9
in-d27fb4d80121df3a,,empower businesses,Soft,,0.643,Medium,GPT,0.86,0.9
in-e7b40f00ec330220,,create shop drawings,Hard,Create,0.851,High,BERT+GPT,0.8,0.97
in-e7b40f00ec330220,,create DXF files,Hard,Create,1.0,Very High,BERT+GPT,0.73,1.25
in-e7b40f00ec330220,,create production-ready models,Hard,Create,1.0,Very High,BERT+GPT,0.85,1.25
in-e7b40f00ec330220,,technically,Hard,Apply,0.5,Low,BERT (standalone),0.9,0.88
in-e7b40f00ec330220,,inclined,Hard,Apply,0.368,Very Low,BERT (standalone),0.84,0.88
in-43b0c2a7e9945b22,,conduct research,Hard,Remember,0.596,Medium Low,GPT,0.83,0.9
in-43b0c2a7e9945b22,,perform experimentation,Hard,Apply,0.686,Medium,GPT,0.9,0.9
in-43b0c2a7e9945b22,,conduct physics-based simulation,Hard,Apply,0.579,Medium Low,GPT,0.9,0.9
in-46bf7d64cc32df35,,use JavaScript,Hard,Apply,0.727,Medium High,GPT,0.8,0.93
in-46bf7d64cc32df35,,use Akamai Edge Worker,Hard,Apply,0.719,Medium High,GPT,0.74,0.93
in-46bf7d64cc32df35,,remediate findings from technical interviews,Hard,Remember,0.647,Medium,GPT,0.84,0.93
in-46bf7d64cc32df35,,document findings from security reviews,Hard,Evaluate,0.643,Medium,GPT,0.81,0.93
in-46bf7d64cc32df35,,partner with back-end engineers,Soft,,0.808,High,BERT+GPT,0.79,1.21
in-46bf7d64cc32df35,,partner with risk teams,Soft,,0.898,High,BERT+GPT,0.75,0.93
in-46bf7d64cc32df35,,remediate,Hard,Apply,0.498,Low,BERT (standalone),0.87,0.84
in-46bf7d64cc32df35,,document findings from technical interviews,Hard,Apply,0.649,Medium,BERT (standalone),0.83,0.84
in-6803186e5cdac74f,,handle customer queries,Soft,,0.637,Medium,GPT,0.81,0.9
in-6803186e5cdac74f,,communicate with empathy,Soft,,0.848,High,BERT+GPT,0.78,0.9
in-6803186e5cdac74f,,demonstrate professionalism,Soft,,0.649,Medium,GPT,0.9,0.9
in-6803186e5cdac74f,,customer service experience,Hard,Apply,0.395,Very Low,BERT (standalone),0.85,0.81
in-6803186e5cdac74f,,handle any queries,Hard,Apply,0.474,Low,BERT (standalone),0.76,0.81
in-6803186e5cdac74f,,professionalism.,Hard,Apply,0.42,Low,BERT (standalone),0.9,0.81
in-403dd37812664d59,,ensure media and data delivery,Hard,Analyze,0.695,Medium,GPT,0.76,0.9
in-403dd37812664d59,,connect through technology,Hard,Analyze,0.624,Medium,GPT,0.84,0.9
in-728a91731b39b321,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-728a91731b39b321,,maintain code quality,Hard,Analyze,0.7,Medium High,GPT,0.79,0.9
in-728a91731b39b321,,optimize performance,Hard,Evaluate,0.714,Medium High,GPT,0.89,0.9
in-728a91731b39b321,,innovate solutions,Hard,Create,0.71,Medium High,GPT,0.86,0.9
in-d14ad0b5d3a560a8,,model customer behavior,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.24
in-d14ad0b5d3a560a8,,detect anomalies and risks,Hard,Analyze,1.0,Very High,BERT+GPT,0.82,1.23
in-d14ad0b5d3a560a8,,forecast market and operational trends,Hard,Remember,0.641,Medium,GPT,0.8,0.97
in-d14ad0b5d3a560a8,,risks,Hard,Apply,0.511,Medium Low,BERT (standalone),0.75,0.88
in-d14ad0b5d3a560a8,,forecasting market,Hard,Remember,0.563,Medium Low,BERT (standalone),0.86,0.88
in-d14ad0b5d3a560a8,,operational trends.,Hard,Apply,0.524,Medium Low,BERT (standalone),0.87,0.88
in-9e6f1edc95f67c4f,,provide administrative or operational support,Hard,Evaluate,1.0,Very High,BERT+GPT,0.85,1.24
in-9e6f1edc95f67c4f,,manage competing priorities,Soft,,1.0,Very High,BERT+GPT,0.85,1.24
in-9e6f1edc95f67c4f,,meet tight deadlines,Soft,,0.811,High,BERT+GPT,0.78,1.24
in-9e6f1edc95f67c4f,,manage confidential information,Soft,,0.796,Medium High,BERT+GPT,0.9,1.22
in-9e6f1edc95f67c4f,,"develop, review, and improve policies, procedures, and related documents",Hard,Create,0.704,Medium High,GPT,0.75,0.95
in-9e6f1edc95f67c4f,,conduct research,Hard,Remember,0.631,Medium,GPT,0.83,0.95
in-9e6f1edc95f67c4f,,collate data,Hard,Apply,0.688,Medium,BERT+GPT,0.78,0.95
in-9e6f1edc95f67c4f,,analyze data,Hard,Analyze,0.706,Medium High,GPT,0.77,0.95
in-9e6f1edc95f67c4f,,produce detailed reports and briefings,Hard,Create,0.852,High,BERT+GPT,0.81,0.95
in-9e6f1edc95f67c4f,,communicate effectively,Soft,,0.687,Medium,GPT,0.9,0.95
in-9e6f1edc95f67c4f,,build strong relationships with diverse stakeholders,Soft,,0.707,Medium High,GPT,0.83,0.95
in-9e6f1edc95f67c4f,,attention to detail,Hard,Understand,0.632,Medium,BERT (standalone),0.77,0.86
in-9e6f1edc95f67c4f,,development,Hard,Create,0.551,Medium Low,BERT (standalone),0.9,0.86
in-9e6f1edc95f67c4f,,review,Hard,Evaluate,0.657,Medium,BERT (standalone),0.78,0.86
in-9e6f1edc95f67c4f,,improvement of policies,Hard,Create,0.541,Medium Low,BERT (standalone),0.81,0.86
in-9e6f1edc95f67c4f,,procedures,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.86
in-9e6f1edc95f67c4f,,related documents.,Hard,Apply,0.546,Medium Low,BERT (standalone),0.86,0.86
in-9e6f1edc95f67c4f,,research,Hard,Remember,0.509,Medium Low,BERT (standalone),0.84,0.86
in-9e6f1edc95f67c4f,,analytical skills,Hard,Apply,0.472,Low,BERT (standalone),0.84,0.86
in-9e6f1edc95f67c4f,,briefings.,Hard,Apply,0.517,Medium Low,BERT (standalone),0.9,0.86
in-292baa50b9b39e40,,collaborate with diverse groups,Soft,,0.637,Medium,GPT,0.81,0.9
in-292baa50b9b39e40,,engage in community initiatives,Soft,,0.637,Medium,GPT,0.81,0.9
in-fa689817af6aada4,,shape brand identity,Soft,,0.633,Medium,GPT,0.78,0.9
in-fa689817af6aada4,,enable brand growth,Soft,,0.632,Medium,GPT,0.77,0.9
in-e77d08be654e0bfe,,delegate technical decisions,Soft,,0.656,Medium,GPT,0.86,0.96
in-e77d08be654e0bfe,,operate at scale,Soft,,0.759,Medium High,BERT+GPT,0.75,1.22
in-e77d08be654e0bfe,,delegating critical technical decisions,Hard,Apply,0.518,Medium Low,BERT (standalone),0.87,0.86
in-e77d08be654e0bfe,,team practices,Soft,,0.713,Medium High,BERT (standalone),0.8,0.86
in-118a82b17528567a,,support music and arts projects,Hard,Evaluate,0.667,Medium,GPT,0.76,0.9
in-118a82b17528567a,,collaborate with a creative team,Soft,,0.659,Medium,GPT,0.77,0.9
in-118a82b17528567a,,foster skill development for youth,Soft,,0.633,Medium,GPT,0.78,0.9
in-54b3222efc50a83a,,provide ecology services,Hard,Analyze,0.596,Medium Low,GPT,0.82,0.9
in-54b3222efc50a83a,,provide environmental science services,Hard,Apply,0.575,Medium Low,GPT,0.86,0.9
in-54b3222efc50a83a,,provide engineering services,Hard,Create,0.601,Medium,GPT,0.86,0.9
in-54b3222efc50a83a,,provide GIS services,Hard,Apply,0.565,Medium Low,GPT,0.78,0.9
in-54b3222efc50a83a,,provide sustainability services,Hard,Apply,0.578,Medium Low,GPT,0.89,0.9
in-d0aeec878f4d704c,,develop impactful ideas,Soft,,0.812,High,BERT+GPT,0.83,1.15
in-d0aeec878f4d704c,,develop original ideas,Soft,,0.704,Medium High,GPT,0.8,1.0
in-d0aeec878f4d704c,,develop innovative ideas,Soft,,0.836,High,BERT+GPT,0.82,1.28
in-d0aeec878f4d704c,,original,Hard,Apply,0.534,Medium Low,BERT (standalone),0.84,0.9
in-c1f39a75d50772c0,,gather insights,Soft,,0.936,Very High,BERT+GPT,0.81,1.43
in-c1f39a75d50772c0,,guide product decisions,Soft,,0.928,Very High,BERT+GPT,0.81,1.42
in-36d1efe721ac0e70,,represent brand,Soft,,0.637,Medium,GPT,0.81,0.9
in-522242fd894b468e,,learn from everything,Soft,,0.635,Medium,GPT,0.79,0.9
in-a1ba39a8d3378e04,,develop high-level strategy,Hard,Create,0.679,Medium,GPT,0.85,0.9
in-a1ba39a8d3378e04,,develop business plan,Soft,,0.607,Medium,GPT,0.79,0.9
in-a1ba39a8d3378e04,,ensure trusted partnership,Soft,,0.641,Medium,GPT,0.84,0.9
in-a1ba39a8d3378e04,,development,Hard,Create,0.373,Very Low,BERT (standalone),0.9,0.81
in-faea7aa76b3eb4ea,,define technical vision,Hard,Remember,0.724,Medium High,GPT,0.81,0.93
in-faea7aa76b3eb4ea,,drive delivery of performant gameplay,Hard,Apply,0.842,High,BERT+GPT,0.79,1.07
in-faea7aa76b3eb4ea,,define the project’s technical vision,Hard,Remember,0.647,Medium,BERT (standalone),0.8,0.83
in-faea7aa76b3eb4ea,,visually stunning,Hard,Apply,0.495,Low,BERT (standalone),0.84,0.83
in-faea7aa76b3eb4ea,,highly responsive combat gameplay,Hard,Apply,0.494,Low,BERT (standalone),0.83,0.83
in-51b95a5a49299c94,,deliver high quality services,Soft,,0.635,Medium,GPT,0.8,0.9
in-679829e5a68d1830,,annotate data,Hard,Understand,0.67,Medium,GPT,0.78,0.9
in-679829e5a68d1830,,communicate in English,Soft,,0.636,Medium,GPT,0.8,0.9
in-92b3553c6f4db1a4,,grow career,Soft,,0.665,Medium,GPT,0.75,0.95
in-92b3553c6f4db1a4,,do meaningful work,Soft,,0.625,Medium,BERT+GPT,0.77,1.09
in-92b3553c6f4db1a4,,purpose -driven work,Hard,Apply,0.441,Low,BERT (standalone),0.78,0.86
in-dec95bd3e8dd4b22,,develop Java/J2EE-based web applications,Hard,Create,0.683,Medium,GPT,0.88,0.9
in-4d88ae8ef8c66c8d,,participate in external meetings,Soft,,0.837,High,BERT+GPT,0.82,1.29
in-4d88ae8ef8c66c8d,,understand partner capabilities,Soft,,0.904,Very High,BERT+GPT,0.88,1.27
in-4d88ae8ef8c66c8d,,evaluate partner risks,Soft,,0.703,Medium High,GPT,0.8,1.0
in-4d88ae8ef8c66c8d,,understand,Hard,Apply,0.535,Medium Low,BERT (standalone),0.9,0.9
in-4d88ae8ef8c66c8d,,risks.,Hard,Apply,0.522,Medium Low,BERT (standalone),0.78,0.9
in-27d3e2e8b7c41d36,,identify recipient confidence,Soft,,0.645,Medium,GPT,0.87,0.9
in-7266cf247f596f3f,,manage projects,Hard,Apply,0.644,Medium,GPT,0.81,0.9
in-7266cf247f596f3f,,project management skills,Hard,Apply,0.381,Very Low,BERT (standalone),0.83,0.81
in-5a044ca3c13872bf,,apply with CV,Soft,,0.624,Medium,GPT,0.71,0.9
in-5a044ca3c13872bf,,create covering letter,Soft,,0.636,Medium,GPT,0.8,0.9
in-5a044ca3c13872bf,,showcase portfolio,Soft,,0.643,Medium,GPT,0.86,0.9
in-5a044ca3c13872bf,,participate in Zoom interview,Soft,,0.635,Medium,GPT,0.8,0.9
in-5a044ca3c13872bf,,complete trial project,Soft,,0.636,Medium,GPT,0.8,0.9
in-5a044ca3c13872bf,,travel to Leicester office,Soft,,0.632,Medium,GPT,0.77,0.9
in-5a044ca3c13872bf,,design print materials,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-5a044ca3c13872bf,,design digital materials,Hard,Create,0.675,Medium,GPT,0.82,0.9
in-cae4dce4d5680aa4,,maintain vigilant defence,Hard,Analyze,0.765,Medium High,GPT,0.83,1.02
in-cae4dce4d5680aa4,,collaborate with senior analysts,Soft,,0.839,High,BERT+GPT,0.8,1.29
in-cae4dce4d5680aa4,,leverage emerging technologies,Hard,Apply,1.0,Very High,BERT+GPT,0.89,1.28
in-f40216f9c715c298,,schedule meetings,Soft,,0.641,Medium,GPT,0.84,0.9
in-f40216f9c715c298,,lead meetings,Soft,,0.633,Medium,GPT,0.78,0.9
in-f40216f9c715c298,,scheduling and,Hard,Apply,0.474,Low,BERT (standalone),0.8,0.81
in-f40216f9c715c298,,leading clear,Hard,Apply,0.459,Low,BERT (standalone),0.78,0.81
in-f40216f9c715c298,,productive meetings.,Hard,Apply,0.469,Low,BERT (standalone),0.89,0.81
in-d6463b3c9c791921,,support cloud services,Hard,Evaluate,0.747,Medium High,GPT,0.8,1.0
in-d6463b3c9c791921,,scale cloud services,Hard,Apply,0.986,Very High,BERT+GPT,0.78,1.3
in-d6463b3c9c791921,,support,Hard,Evaluate,0.673,Medium,BERT (standalone),0.81,0.9
in-943ad19608fc7fde,,manage network infrastructure,Hard,Analyze,0.576,Medium Low,GPT,0.87,0.9
in-943ad19608fc7fde,,establish best practices,Both,Apply,0.596,Medium Low,BERT+GPT,0.8,0.9
in-943ad19608fc7fde,,refine operational procedures,Soft,,0.645,Medium,GPT,0.87,0.9
in-943ad19608fc7fde,,providing management,Hard,Apply,0.476,Low,BERT (standalone),0.89,0.81
in-943ad19608fc7fde,,support,Hard,Evaluate,0.55,Medium Low,BERT (standalone),0.81,0.81
in-943ad19608fc7fde,,establish,Hard,Apply,0.48,Low,BERT (standalone),0.87,0.81
in-42cfc084e6c6a4cf,,run factor analysis,Hard,Apply,1.0,Very High,BERT+GPT,0.77,1.24
in-42cfc084e6c6a4cf,,experiment with LLM API,Hard,Apply,0.752,Medium High,GPT,0.9,0.99
in-42cfc084e6c6a4cf,,experimenting,Hard,Apply,0.552,Medium Low,BERT (standalone),0.9,0.89
in-a647ff26880d02bd,,design software,Hard,Create,0.703,Medium High,GPT,0.81,0.9
in-a647ff26880d02bd,,implement software,Hard,Apply,0.71,Medium High,GPT,0.86,0.9
in-a647ff26880d02bd,,perform unit testing,Hard,Evaluate,0.616,Medium,GPT,0.78,0.9
in-a647ff26880d02bd,,conduct performance testing,Hard,Evaluate,0.625,Medium,GPT,0.85,0.9
in-a647ff26880d02bd,,manage responsibilities,Soft,,0.621,Medium,GPT,0.9,0.9
in-9c7f28cf2c5b7fda,,architect adoption of open source solutions,Hard,Create,0.671,Medium,GPT,0.79,0.9
in-9c7f28cf2c5b7fda,,architect the adoption of Red Hat’s open source solutions.,Hard,Create,0.581,Medium Low,BERT (standalone),0.77,0.81
in-3be925c500588477,,collaborate with technical team,Soft,,0.755,Medium High,GPT,0.81,1.02
in-3be925c500588477,,support training of AI tasks,Hard,Evaluate,1.0,Very High,BERT+GPT,0.74,1.29
in-3be925c500588477,,contribute to innovative initiatives,Soft,,0.85,High,BERT+GPT,0.86,1.32
in-3be925c500588477,,collaborate closely with,Hard,Evaluate,0.521,Medium Low,BERT (standalone),0.82,0.92
in-4df7c302dd2056cd,,provide superior service,Soft,,0.639,Medium,GPT,0.82,0.9
in-4df7c302dd2056cd,,deliver more than expected,Soft,,0.632,Medium,GPT,0.77,0.9
in-8ff40ca6037473d6,,prepare ACAD drawing,Hard,Apply,0.67,Medium,GPT,0.78,0.9
in-618dd165499fd4d0,,request accommodation,Soft,,0.649,Medium,GPT,0.9,0.9
in-618dd165499fd4d0,,participate in interactive process,Soft,,0.64,Medium,GPT,0.83,0.9
in-65a84ae03b79df62,,understand Conversational AI and GenAI powered products,Hard,Apply,0.619,Medium,GPT,0.81,0.94
in-65a84ae03b79df62,,identify relevant technologies for implementation,Hard,Analyze,0.847,High,BERT+GPT,0.88,0.94
in-65a84ae03b79df62,,pick up new technologies quickly,Soft,Analyze,0.992,Very High,BERT+GPT,0.77,1.21
in-65a84ae03b79df62,,collaborate effectively with Machine Learning and Software Development Engineers,Soft,,0.639,Medium,GPT,0.84,0.94
in-65a84ae03b79df62,,build futureproof products,Hard,Create,0.738,Medium High,GPT,0.84,0.94
in-65a84ae03b79df62,,Stay abreast of the,Hard,Apply,0.391,Very Low,BERT (standalone),0.72,0.84
in-65a84ae03b79df62,,Collaborate effectively,Hard,Evaluate,0.542,Medium Low,BERT (standalone),0.9,0.84
in-65a84ae03b79df62,,see around corners,Hard,Apply,0.491,Low,BERT (standalone),0.76,0.84
in-a92e32344785cb8c,,streamline processes,Hard,Apply,0.578,Medium Low,GPT,0.89,0.9
in-a92e32344785cb8c,,reduce administrative tasks,Hard,Apply,0.573,Medium Low,GPT,0.85,0.9
in-a92e32344785cb8c,,deliver timely insights,Hard,Apply,0.569,Medium Low,GPT,0.81,0.9
in-a92e32344785cb8c,,enhance decision-making,Soft,,0.649,Medium,GPT,0.9,0.9
in-a92e32344785cb8c,,free up time,Soft,,0.623,Medium,GPT,0.7,0.9
in-a92e32344785cb8c,,interact with top talent,Soft,,0.63,Medium,GPT,0.76,0.9
in-34059f6e6fd6d71c,,"build robust, scalable, and secure solutions",Hard,Create,0.707,Medium High,GPT,0.8,0.95
in-34059f6e6fd6d71c,,guide DevOps best practices,Hard,Apply,0.993,Very High,BERT+GPT,0.79,1.22
in-34059f6e6fd6d71c,,building robust,Hard,Create,0.544,Medium Low,BERT (standalone),0.81,0.85
in-34059f6e6fd6d71c,,scalable,Hard,Apply,0.508,Medium Low,BERT (standalone),0.84,0.85
in-34059f6e6fd6d71c,,secure solutions,Hard,Apply,0.506,Medium Low,BERT (standalone),0.83,0.85
in-76a942e318581cd4,,develop products,Hard,Create,0.676,Medium,GPT,0.83,0.9
in-76a942e318581cd4,,commit to continuous development,Soft,,0.638,Medium,GPT,0.82,0.9
in-096cfb69d67e378f,,explore emerging capabilities,Hard,Apply,1.0,Very High,BERT+GPT,0.87,1.26
in-096cfb69d67e378f,,thrive on high energy,Soft,,0.674,Medium,GPT,0.74,0.97
in-096cfb69d67e378f,,innovate constantly,Soft,,0.693,Medium,GPT,0.87,0.97
in-096cfb69d67e378f,,constant innovation,Hard,Apply,0.431,Low,BERT (standalone),0.87,0.87
in-c962a57f1bdc71b0,,advise on IT & Digital elements,Soft,,0.599,Medium Low,GPT,0.73,0.9
in-0f38cde44555d389,,lead systems re-engineering initiatives,Hard,Create,0.805,High,BERT+GPT,0.85,0.99
in-0f38cde44555d389,,identify automation opportunities,Hard,Analyze,1.0,Very High,BERT+GPT,0.9,1.29
in-0f38cde44555d389,,enhance workflows,Hard,Create,1.0,Very High,BERT+GPT,0.87,1.25
in-0f38cde44555d389,,solve problems,Soft,,0.7,Medium High,GPT,0.8,0.99
in-0f38cde44555d389,,make data-driven decisions,Hard,Apply,0.845,High,BERT+GPT,0.82,1.25
in-0f38cde44555d389,,problem,Hard,Apply,0.496,Low,BERT (standalone),0.81,0.89
in-0f38cde44555d389,,-solving skills,Hard,Apply,0.449,Low,BERT (standalone),0.81,0.89
in-4487b767bbd8839a,,lead,Soft,,0.625,Medium,GPT,0.72,0.9
in-4487b767bbd8839a,,grow,Soft,,0.625,Medium,GPT,0.72,0.9
in-a0aedc13475d7800,,develop strategy,Hard,Create,0.676,Medium,GPT,0.83,0.9
in-a0aedc13475d7800,,drive innovation,Hard,Apply,0.571,Medium Low,GPT,0.83,0.9
in-a0aedc13475d7800,,engage stakeholders,Soft,,0.645,Medium,GPT,0.87,0.9
in-a0aedc13475d7800,,deliver programs,Hard,Create,0.596,Medium Low,GPT,0.83,0.9
in-a0aedc13475d7800,,manage operational services,Hard,Apply,0.679,Medium,GPT,0.85,0.9
in-a0aedc13475d7800,,ensure security,Hard,Analyze,0.674,Medium,GPT,0.81,0.9
in-a0aedc13475d7800,,provide assurance,Hard,Apply,0.572,Medium Low,GPT,0.84,0.9
in-41233eb2c9ff759d,,build Microsoft Learn product,Hard,Create,0.701,Medium High,GPT,0.8,0.9
in-41233eb2c9ff759d,,impact technology experience,Soft,,0.616,Medium,GPT,0.86,0.9
in-41233eb2c9ff759d,,build,Hard,Create,0.371,Very Low,BERT (standalone),0.75,0.81
in-502c818f30b84640,,drive execution of hardware accelerated neural network models,Hard,Create,0.935,Very High,GPT,0.8,1.36
in-502c818f30b84640,,manage hardware accelerated neural network models,Hard,Create,1.0,Very High,BERT+GPT,0.82,1.38
in-502c818f30b84640,,drive the execution,Hard,Apply,0.539,Medium Low,BERT (standalone),0.77,0.97
in-154b65ffd10f99c2,,streamline operations,Hard,Apply,0.605,Medium,GPT,0.9,0.9
in-154b65ffd10f99c2,,reduce costs,Hard,Apply,0.588,Medium Low,GPT,0.77,0.9
in-154b65ffd10f99c2,,improve efficiency,Hard,Create,0.71,Medium High,GPT,0.86,0.9
in-154b65ffd10f99c2,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-154b65ffd10f99c2,,innovate,Soft,,0.613,Medium,GPT,0.84,0.9
in-154b65ffd10f99c2,,support personal growth,Soft,,0.61,Medium,GPT,0.81,0.9
in-a9b1db04cc467274,,understand vulnerabilities,Hard,Apply,1.0,Very High,BERT+GPT,0.9,1.42
in-a9b1db04cc467274,,guide partners on enforcement levers,Soft,,0.901,Very High,BERT+GPT,0.81,1.39
in-a9b1db04cc467274,,develop enforcement mechanisms,Hard,Create,1.0,Very High,BERT+GPT,0.89,1.4
in-a9b1db04cc467274,,combat circumvention of systems,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.42
in-cd80db5b7ec5c6c6,,provide a safe environment,Soft,,0.632,Medium,GPT,0.77,0.9
in-cd80db5b7ec5c6c6,,support safeguarding ethos,Soft,,0.641,Medium,GPT,0.84,0.9
in-85998ec8954bd6f0,,"setup & develop smart, self-generating automated 3D models and assemblies",Hard,Create,0.717,Medium High,GPT,0.79,0.92
in-85998ec8954bd6f0,,setup and use automated features for 2D print generation,Hard,Create,0.628,Medium,GPT,0.76,0.92
in-85998ec8954bd6f0,,implement AI into modeling and assemblies,Hard,Create,0.927,Very High,BERT+GPT,0.78,1.16
in-85998ec8954bd6f0,,collaborate with team,Soft,,0.678,Medium,GPT,0.79,0.92
in-85998ec8954bd6f0,,analyze problems,Soft,,0.626,Medium,GPT,0.83,0.92
